T,policy_id,stable_skips,worst_risk,sharp_bound,worst_h
4,1538,0,1,0,1
4,1539,0,0.201715599427,0,0.609611796798
4,1540,0,1,0,1
4,1541,0,0.125,0,0.5
4,1542,0,1,0,1
4,1543,0,1,0,1
4,1544,0,1,0,1
4,1545,0,0.25,0,0.707106781187
4,1546,0,1,0,1
4,1547,0,0.148148148148,0,0.666666666667
4,1548,0,1,0,1
4,1549,0,1,0,1
4,1550,0,1,0,1
4,1551,0,0.148148148148,0,0.666666666667
4,1552,0,1,0,1
4,1553,0,0.0625,0,0.5
4,1554,0,1,0,1
4,1555,0,1,0,1
4,1556,0,1,0,1
4,1557,0,1,0,1
4,1558,0,1,0,1
4,1559,0,1,0,1
4,1560,0,1,0,1
4,1561,0,1,0,1
4,1562,0,1,0,1
4,1563,0,0.495500066155,0,0.643892774775
4,1564,0,1,0,1
4,1565,0,0.403431198854,0,0.609611796798
4,1566,0,1,0,1
4,1567,0,1,0,1
4,1568,0,1,0,1
4,1569,0,0.444444444444,0,0.666666666667
4,1570,0,1,0,1
4,1571,0,0.348076211353,0,0.633974596216
4,1572,0,1,0,1
4,1573,0,1,0,1
4,1574,0,1,0,1
4,1575,0,0.444444444444,0,0.666666666667
4,1576,0,1,0,1
4,1577,0,0.348076211353,0,0.633974596216
4,1578,0,1,0,1
4,1579,0,1,0,1
4,1580,0,1,0,1
4,1581,0,0.348076211353,0,0.633974596216
4,1582,0,1,0,1
4,1583,0,0.25997383708,0,0.578464834591
4,1584,0,1,0,1
4,1585,0,1,0,1
4,1586,0,1,0,1
4,1587,0,0.397046341,0,0.693000468165
4,1588,0,1,0,1
4,1589,0,0.296296296296,0,0.666666666667
4,1590,0,1,0,1
4,1591,0,1,0,1
4,1592,0,1,0,1
4,1593,0,0.296296296296,0,0.666666666667
4,1594,0,1,0,1
4,1595,0,0.201715599427,0,0.609611796798
4,1596,0,1,0,1
4,1597,0,1,0,1
4,1598,0,1,0,1
4,1599,0,1,0,1
4,1600,0,1,0,1
4,1601,0,1,0,1
4,1602,0,1,0,1
4,1603,0,1,0,1
4,1604,0,1,0,1
4,1605,0,0.444444444444,0,0.666666666667
4,1606,0,1,0,1
4,1607,0,0.348076211353,0,0.633974596216
4,1608,0,1,0,1
4,1609,0,1,0,1
4,1610,0,1,0,1
4,1611,0,0.397046341,0,0.693000468165
4,1612,0,1,0,1
4,1613,0,0.296296296296,0,0.666666666667
4,1614,0,1,0,1
4,1615,0,1,0,1
4,1616,0,1,0,1
4,1617,0,0.397046341,0,0.693000468165
4,1618,0,1,0,1
4,1619,0,0.296296296296,0,0.666666666667
4,1620,0,1,0,1
4,1621,0,1,0,1
4,1622,0,1,0,1
4,1623,0,0.296296296296,0,0.666666666667
4,1624,0,1,0,1
4,1625,0,0.201715599427,0,0.609611796798
4,1626,0,1,0,1
4,1627,0,1,0,1
4,1628,0,1,0,1
4,1629,0,0.354177801125,0,0.721500234082
4,1630,0,1,0,1
4,1631,0,0.25,0,0.707106781187
4,1632,0,1,0,1
4,1633,0,1,0,1
4,1634,0,1,0,1
4,1635,0,0.25,0,0.707106781187
4,1636,0,1,0,1
4,1637,0,0.148148148148,0,0.666666666667
4,1638,0,1,0,1
4,1639,0,1,0,1
4,1640,0,1,0,1
4,1641,0,1,0,1
4,1642,0,1,0,1
4,1643,0,1,0,1
4,1644,0,1,0,1
4,1645,0,1,0,1
4,1646,0,1,0,1
4,1647,0,0.444444444444,0,0.666666666667
4,1648,0,1,0,1
4,1649,0,0.348076211353,0,0.633974596216
4,1650,0,1,0,1
4,1651,0,1,0,1
4,1652,0,1,0,1
4,1653,0,0.397046341,0,0.693000468165
4,1654,0,1,0,1
4,1655,0,0.296296296296,0,0.666666666667
4,1656,0,1,0,1
4,1657,0,1,0,1
4,1658,0,1,0,1
4,1659,0,0.397046341,0,0.693000468165
4,1660,0,1,0,1
4,1661,0,0.296296296296,0,0.666666666667
4,1662,0,1,0,1
4,1663,0,1,0,1
4,1664,0,1,0,1
4,1665,0,0.296296296296,0,0.666666666667
4,1666,0,1,0,1
4,1667,0,0.201715599427,0,0.609611796798
4,1668,0,1,0,1
4,1669,0,1,0,1
4,1670,0,1,0,1
4,1671,0,0.354177801125,0,0.721500234082
4,1672,0,1,0,1
4,1673,0,0.25,0,0.707106781187
4,1674,0,1,0,1
4,1675,0,1,0,1
4,1676,0,1,0,1
4,1677,0,0.25,0,0.707106781187
4,1678,0,1,0,1
4,1679,0,0.148148148148,0,0.666666666667
4,1680,0,1,0,1
4,1681,0,1,0,1
4,1682,0,1,0,1
4,1683,0,1,0,1
4,1684,0,1,0,1
4,1685,0,1,0,1
4,1686,0,1,0,1
4,1687,0,1,0,1
4,1688,0,1,0,1
4,1689,0,0.348076211353,0,0.633974596216
4,1690,0,1,0,1
4,1691,0,0.25997383708,0,0.578464834591
4,1692,0,1,0,1
4,1693,0,1,0,1
4,1694,0,1,0,1
4,1695,0,0.296296296296,0,0.666666666667
4,1696,0,1,0,1
4,1697,0,0.201715599427,0,0.609611796798
4,1698,0,1,0,1
4,1699,0,1,0,1
4,1700,0,1,0,1
4,1701,0,0.296296296296,0,0.666666666667
4,1702,0,1,0,1
4,1703,0,0.201715599427,0,0.609611796798
4,1704,0,1,0,1
4,1705,0,1,0,1
4,1706,0,1,0,1
4,1707,0,0.201715599427,0,0.609611796798
4,1708,0,1,0,1
4,1709,0,0.125,0,0.5
4,1710,0,1,0,1
4,1711,0,1,0,1
4,1712,0,1,0,1
4,1713,0,0.25,0,0.707106781187
4,1714,0,1,0,1
4,1715,0,0.148148148148,0,0.666666666667
4,1716,0,1,0,1
4,1717,0,1,0,1
4,1718,0,1,0,1
4,1719,0,0.148148148148,0,0.666666666667
4,1720,0,1,0,1
4,1721,0,0.0625,0,0.5
4,1722,0,1,0,1
4,1723,0,1,0,1
4,1724,0,1,0,1
4,1725,0,1,0,1
4,1726,0,1,0,1
4,1727,0,1,0,1
4,1728,0,1,0,1
4,1729,0,1,0,1
4,1730,0,1,0,1
4,1731,0,0.397046341,0,0.693000468165
4,1732,0,1,0,1
4,1733,0,0.296296296296,0,0.666666666667
4,1734,0,1,0,1
4,1735,0,1,0,1
4,1736,0,1,0,1
4,1737,0,0.354177801125,0,0.721500234082
4,1738,0,1,0,1
4,1739,0,0.25,0,0.707106781187
4,1740,0,1,0,1
4,1741,0,1,0,1
4,1742,0,1,0,1
4,1743,0,0.354177801125,0,0.721500234082
4,1744,0,1,0,1
4,1745,0,0.25,0,0.707106781187
4,1746,0,1,0,1
4,1747,0,1,0,1
4,1748,0,1,0,1
4,1749,0,0.25,0,0.707106781187
4,1750,0,1,0,1
4,1751,0,0.148148148148,0,0.666666666667
4,1752,0,1,0,1
4,1753,0,1,0,1
4,1754,0,1,0,1
4,1755,0,0.31640625,0,0.75
4,1756,0,1,0,1
4,1757,0,0.2109375,0,0.75
4,1758,0,1,0,1
4,1759,0,1,0,1
4,1760,0,1,0,1
4,1761,0,0.2109375,0,0.75
4,1762,0,1,0,1
4,1763,0,0.10546875,0,0.75
4,1764,0,1,0,1
4,1765,0,1,0,1
4,1766,0,1,0,1
4,1767,0,1,0,1
4,1768,0,1,0,1
4,1769,0,1,0,1
4,1770,0,1,0,1
4,1771,0,1,0,1
4,1772,0,1,0,1
4,1773,0,0.296296296296,0,0.666666666667
4,1774,0,1,0,1
4,1775,0,0.201715599427,0,0.609611796798
4,1776,0,1,0,1
4,1777,0,1,0,1
4,1778,0,1,0,1
4,1779,0,0.25,0,0.707106781187
4,1780,0,1,0,1
4,1781,0,0.148148148148,0,0.666666666667
4,1782,0,1,0,1
4,1783,0,1,0,1
4,1784,0,1,0,1
4,1785,0,0.25,0,0.707106781187
4,1786,0,1,0,1
4,1787,0,0.148148148148,0,0.666666666667
4,1788,0,1,0,1
4,1789,0,1,0,1
4,1790,0,1,0,1
4,1791,0,0.148148148148,0,0.666666666667
4,1792,0,1,0,1
4,1793,0,0.0625,0,0.5
4,1794,0,1,0,1
4,1795,0,1,0,1
4,1796,0,1,0,1
4,1797,0,0.2109375,0,0.75
4,1798,0,1,0,1
4,1799,0,0.10546875,0,0.75
4,1800,0,1,0,1
4,1801,0,1,0,1
4,1802,0,1,0,1
4,1803,0,0.10546875,0,0.75
4,1804,0,1,0,1
4,1805,0,0,0,0
